,User_Id,Place_Id,Place_Ratings,user,place
2300,71,245,1,70,245
2301,71,78,5,70,35
2302,71,198,5,70,80
2303,71,29,2,70,340
2304,71,162,4,70,360
2305,71,364,3,70,374
2306,71,136,5,70,319
2307,71,343,2,70,396
2308,71,402,4,70,175
2309,71,96,4,70,249
2310,71,197,5,70,208
2311,71,152,2,70,339
2312,71,15,2,70,21
2313,71,163,5,70,243
2314,71,319,2,70,57
2315,71,200,3,70,343
2316,71,83,5,70,323
2317,71,218,4,70,408
2318,71,134,2,70,76
2319,71,214,2,70,238
2320,71,365,4,70,257
2321,71,101,1,70,4
2322,71,404,2,70,322
2323,71,284,5,70,206
2324,71,168,1,70,196
2325,71,40,3,70,378
2326,71,363,4,70,414
2327,71,295,3,70,309
2328,71,284,3,70,206
2329,72,40,2,71,378
2330,72,370,1,71,432
2331,72,144,4,71,377
2332,72,404,4,71,322
2333,72,400,1,71,306
2334,72,401,2,71,373
2335,72,312,1,71,5
2336,72,34,2,71,308
2337,72,142,4,71,244
2338,72,85,4,71,33
2339,72,221,4,71,368
2340,72,340,5,71,258
2341,72,339,3,71,209
2342,72,323,4,71,331
2343,72,364,2,71,374
2344,72,173,4,71,166
2345,72,117,3,71,398
2346,72,22,3,71,325
2347,72,195,1,71,307
2348,72,109,3,71,214
2349,72,233,3,71,189
2350,72,406,1,71,95
2351,72,78,5,71,35
2352,72,257,2,71,134
2353,72,266,5,71,130
2354,72,272,4,71,297
2355,72,218,1,71,408
2356,72,39,2,71,390
2357,73,292,3,72,17
2358,73,353,2,72,372
2359,73,47,1,72,286
2360,73,341,3,72,193
2361,73,331,1,72,185
2362,73,329,5,72,388
2363,73,65,3,72,230
2364,73,393,4,72,9
2365,73,323,5,72,331
2366,73,384,4,72,47
2367,73,228,5,72,77
2368,73,298,1,72,142
2369,73,133,3,72,399
2370,73,22,2,72,325
2371,73,125,5,72,364
2372,73,20,2,72,7
2373,73,184,1,72,298
2374,73,63,1,72,203
2375,73,367,3,72,50
2376,73,359,2,72,137
2377,73,399,1,72,300
2378,73,359,2,72,137
2379,73,363,1,72,414
2380,74,230,1,73,207
2381,74,81,1,73,317
2382,74,1,2,73,400
2383,74,164,3,73,170
2384,74,313,1,73,383
2385,74,138,5,73,103
2386,74,85,2,73,33
2387,74,56,2,73,172
2388,74,219,3,73,128
2389,74,344,1,73,1
2390,74,325,3,73,246
2391,74,92,5,73,131
2392,74,115,5,73,126
2393,74,84,3,73,305
2394,74,20,1,73,7
2395,74,372,2,73,346
2396,74,193,3,73,72
2397,74,44,5,73,93
2398,74,397,2,73,114
2399,74,350,4,73,433
2400,74,419,3,73,430
2401,74,60,5,73,341
2402,74,294,4,73,99
2403,74,105,4,73,42
2404,74,54,2,73,64
2405,74,11,1,73,220
2406,74,17,1,73,56
2407,74,414,4,73,272
2408,74,331,4,73,185
2409,74,434,4,73,109
2410,74,144,3,73,377
2411,74,422,1,73,237
2412,74,389,2,73,40
2413,74,188,2,73,186
2414,74,260,4,73,259
2415,74,377,1,73,90
2416,74,292,4,73,17
2417,74,98,5,73,163
2418,74,3,3,73,285
2419,74,408,2,73,369
2420,74,398,3,73,140
2421,74,179,3,73,0
2422,75,13,5,74,157
2423,75,180,4,74,416
2424,75,190,2,74,119
2425,75,76,2,74,19
2426,75,64,2,74,132
2427,75,344,3,74,1
2428,75,173,4,74,166
2429,75,135,5,74,336
2430,75,149,5,74,217
2431,75,373,3,74,3
2432,75,359,4,74,137
2433,75,134,3,74,76
2434,75,54,3,74,64
2435,75,2,5,74,30
2436,75,423,1,74,355
2437,75,127,3,74,221
2438,75,242,5,74,84
2439,75,251,4,74,359
2440,75,187,1,74,260
2441,75,355,3,74,215
2442,75,309,5,74,100
2443,75,327,4,74,303
2444,75,279,1,74,290
2445,75,164,4,74,170
2446,75,425,5,74,324
2447,75,293,2,74,236
2448,75,10,2,74,434
2449,75,80,3,74,293
2450,76,366,2,75,338
2451,76,402,4,75,175
2452,76,50,3,75,81
2453,76,118,4,75,63
2454,76,70,1,75,65
2455,76,175,5,75,415
2456,76,352,4,75,356
2457,76,276,1,75,425
2458,76,170,4,75,267
2459,76,42,1,75,200
2460,76,169,3,75,337
2461,76,176,5,75,43
2462,76,422,3,75,237
2463,76,356,3,75,361
2464,76,47,2,75,286
2465,76,195,5,75,307
2466,76,363,3,75,414
2467,76,105,2,75,42
2468,76,344,1,75,1
2469,76,411,2,75,327
2470,76,38,3,75,310
2471,76,52,2,75,235
2472,76,192,3,75,150
2473,76,291,4,75,379
2474,76,385,4,75,139
2475,76,179,1,75,0
2476,76,436,2,75,104
2477,76,338,1,75,347
2478,76,410,4,75,143
2479,76,244,3,75,335
2480,76,390,4,75,49
2481,76,299,1,75,351
2482,76,266,1,75,130
2483,76,367,1,75,50
2484,76,316,2,75,365
2485,77,306,5,76,162
2486,77,382,5,76,71
2487,77,390,3,76,49
2488,77,127,2,76,221
2489,77,272,3,76,297
2490,77,253,1,76,184
2491,77,55,5,76,108
2492,77,411,3,76,327
2493,77,126,3,76,149
2494,77,433,2,76,123
2495,77,324,3,76,387
2496,77,272,5,76,297
2497,77,276,3,76,425
2498,77,419,3,76,430
2499,77,167,5,76,46
2500,77,430,1,76,212
2501,77,78,3,76,35
2502,77,32,4,76,287
2503,77,163,1,76,243
2504,77,274,2,76,227
2505,77,191,5,76,240
2506,77,318,4,76,279
2507,77,259,1,76,247
2508,77,390,1,76,49
2509,77,346,2,76,120
2510,77,181,3,76,281
2511,77,314,4,76,423
2512,77,257,3,76,134
2513,77,340,3,76,258
2514,77,167,5,76,46
2515,78,245,4,77,245
2516,78,321,4,77,53
2517,78,307,5,77,26
2518,78,248,4,77,263
2519,78,291,5,77,379
2520,78,293,5,77,236
2521,78,248,3,77,263
2522,78,341,1,77,193
2523,78,59,1,77,253
2524,78,381,3,77,121
2525,78,62,5,77,334
2526,78,113,4,77,299
2527,78,416,3,77,187
2528,78,181,1,77,281
2529,78,407,5,77,44
2530,78,11,2,77,220
2531,78,276,2,77,425
2532,78,155,5,77,403
2533,78,169,4,77,337
2534,78,7,4,77,435
2535,78,76,4,77,19
2536,78,68,1,77,107
2537,78,199,5,77,282
2538,78,226,4,77,211
2539,78,285,2,77,404
2540,78,407,4,77,44
2541,78,7,2,77,435
2542,78,117,5,77,398
2543,78,326,4,77,354
2544,78,232,3,77,422
2545,78,108,3,77,321
2546,78,260,5,77,259
2547,78,300,4,77,106
2548,78,151,3,77,111
2549,78,120,3,77,381
2550,78,401,3,77,373
2551,78,368,4,77,122
2552,79,144,1,78,377
2553,79,319,3,78,57
2554,79,167,5,78,46
2555,79,94,3,78,226
2556,79,395,3,78,105
2557,79,14,3,78,94
2558,79,300,4,78,106
2559,79,272,3,78,297
2560,79,139,5,78,232
2561,79,88,4,78,88
2562,79,333,2,78,316
2563,79,92,2,78,131
2564,79,228,5,78,77
2565,79,33,2,78,66
2566,79,329,4,78,388
2567,79,132,2,78,273
2568,79,377,1,78,90
2569,79,262,1,78,54
2570,79,254,5,78,397
2571,79,93,1,78,362
2572,79,297,5,78,261
2573,79,314,3,78,423
2574,79,177,2,78,242
2575,79,373,4,78,3
2576,79,182,1,78,295
2577,79,13,5,78,157
2578,79,241,2,78,328
2579,79,184,2,78,298
2580,79,12,2,78,197
2581,79,430,3,78,212
2582,79,346,3,78,120
2583,79,177,3,78,242
2584,79,92,3,78,131
2585,79,416,1,78,187
2586,80,173,4,79,166
2587,80,210,5,79,289
2588,80,246,3,79,22
2589,80,355,3,79,215
2590,80,436,2,79,104
2591,80,272,2,79,297
2592,80,323,2,79,331
2593,80,53,2,79,349
2594,80,100,1,79,79
2595,80,372,2,79,346
2596,80,275,2,79,167
2597,80,34,3,79,308
2598,80,424,1,79,420
2599,80,282,2,79,385
2600,80,378,2,79,188
2601,80,291,1,79,379
2602,80,108,2,79,321
2603,80,431,5,79,380
2604,80,66,4,79,345
2605,80,164,5,79,170
2606,80,42,4,79,200
2607,80,150,3,79,219
2608,80,272,1,79,297
2609,80,382,5,79,71
2610,80,70,3,79,65
2611,80,312,1,79,5
2612,80,364,2,79,374
2613,80,349,1,79,326
2614,80,173,1,79,166
2615,80,432,3,79,314
2616,80,26,1,79,274
2617,80,274,2,79,227
2618,80,437,3,79,41
2619,81,219,2,80,128
2620,81,127,4,80,221
2621,81,115,3,80,126
2622,81,286,3,80,358
2623,81,266,1,80,130
2624,81,302,4,80,27
2625,81,217,1,80,426
2626,81,79,3,80,393
2627,81,238,2,80,174
2628,81,125,1,80,364
2629,81,6,2,80,218
2630,81,427,4,80,329
2631,81,257,3,80,134
2632,81,173,2,80,166
2633,81,419,1,80,430
2634,81,437,3,80,41
2635,81,360,5,80,266
2636,81,248,2,80,263
2637,81,181,1,80,281
2638,81,243,2,80,135
2639,81,135,3,80,336
2640,81,378,5,80,188
2641,81,120,1,80,381
2642,82,405,2,81,13
2643,82,263,3,81,370
2644,82,428,1,81,20
2645,82,70,5,81,65
2646,82,286,2,81,358
2647,82,393,5,81,9
2648,82,387,5,81,418
2649,82,412,1,81,296
2650,82,154,2,81,8
2651,82,433,4,81,123
2652,82,368,4,81,122
2653,82,206,2,81,179
2654,82,39,4,81,390
2655,82,159,1,81,113
2656,82,33,4,81,66
2657,82,348,5,81,86
2658,82,298,1,81,142
2659,82,236,4,81,199
2660,82,333,2,81,316
2661,82,425,5,81,324
2662,82,321,5,81,53
2663,82,297,1,81,261
2664,82,402,5,81,175
2665,82,70,2,81,65
2666,83,406,1,82,95
2667,83,13,2,82,157
2668,83,159,2,82,113
2669,83,106,4,82,411
2670,83,345,4,82,389
2671,83,271,4,82,431
2672,83,54,5,82,64
2673,83,274,1,82,227
2674,83,82,3,82,85
2675,83,374,2,82,318
2676,83,283,5,82,61
2677,83,130,3,82,169
2678,83,379,2,82,145
2679,83,173,4,82,166
2680,83,299,3,82,351
2681,83,152,1,82,339
2682,83,277,5,82,255
2683,83,320,4,82,424
2684,83,394,1,82,419
2685,83,209,1,82,330
2686,83,64,2,82,132
2687,83,169,3,82,337
2688,83,101,3,82,4
2689,83,415,1,82,417
2690,83,421,4,82,59
2691,83,260,1,82,259
2692,83,184,1,82,298
2693,83,208,4,82,11
2694,83,48,5,82,28
2695,83,228,4,82,77
2696,83,204,4,82,191
2697,83,189,5,82,410
2698,84,169,1,83,337
2699,84,402,1,83,175
2700,84,196,5,83,176
2701,84,220,3,83,409
2702,84,290,1,83,98
2703,84,52,5,83,235
2704,84,342,3,83,256
2705,84,286,4,83,358
2706,84,262,5,83,54
2707,84,368,2,83,122
2708,84,26,3,83,274
2709,84,360,4,83,266
2710,84,266,1,83,130
2711,84,97,4,83,102
2712,84,184,2,83,298
2713,84,131,2,83,70
2714,84,156,2,83,241
2715,84,338,5,83,347
2716,84,423,4,83,355
2717,84,69,4,83,406
2718,84,347,5,83,275
2719,84,323,4,83,331
2720,84,309,5,83,100
2721,84,171,4,83,254
2722,84,239,5,83,265
2723,84,202,4,83,60
2724,84,186,3,83,216
2725,84,296,1,83,154
2726,84,179,4,83,0
2727,84,410,1,83,143
2728,84,104,1,83,73
2729,84,334,4,83,127
2730,84,405,4,83,13
2731,84,276,4,83,425
2732,84,304,3,83,178
2733,84,257,3,83,134
2734,85,104,3,84,73
2735,85,45,5,84,165
2736,85,28,1,84,181
2737,85,33,4,84,66
2738,85,388,3,84,394
2739,85,280,1,84,198
2740,85,348,1,84,86
2741,85,236,1,84,199
2742,85,377,1,84,90
2743,85,164,3,84,170
2744,85,108,3,84,321
2745,85,103,4,84,10
2746,85,398,4,84,140
2747,85,374,1,84,318
2748,85,211,5,84,180
2749,85,156,4,84,241
2750,85,40,1,84,378
2751,85,54,2,84,64
2752,85,132,3,84,273
2753,85,155,4,84,403
2754,85,264,2,84,182
2755,85,284,5,84,206
2756,85,291,2,84,379
2757,85,351,1,84,413
2758,85,65,1,84,230
2759,85,159,2,84,113
2760,85,197,5,84,208
2761,85,261,1,84,301
2762,85,210,5,84,289
2763,86,79,5,85,393
2764,86,310,1,85,58
2765,86,174,4,85,367
2766,86,160,1,85,363
2767,86,11,5,85,220
2768,86,295,3,85,309
2769,86,229,4,85,97
2770,86,361,5,85,429
2771,86,187,3,85,260
2772,86,158,3,85,161
2773,86,231,3,85,386
2774,86,184,4,85,298
2775,86,62,2,85,334
2776,86,425,3,85,324
2777,86,351,2,85,413
2778,86,160,5,85,363
2779,86,44,5,85,93
2780,86,95,4,85,190
2781,86,127,1,85,221
2782,86,166,1,85,51
2783,86,106,5,85,411
2784,86,155,1,85,403
2785,86,180,3,85,416
2786,86,250,4,85,62
2787,86,176,3,85,43
2788,86,420,3,85,124
2789,86,376,1,85,82
2790,86,27,5,85,118
2791,86,221,2,85,368
2792,86,193,1,85,72
2793,86,290,3,85,98
2794,86,337,5,85,353
2795,86,338,1,85,347
2796,86,362,2,85,251
2797,86,160,4,85,363
2798,86,220,2,85,409
2799,86,207,4,85,262
2800,86,312,1,85,5
2801,86,310,5,85,58
2802,86,208,3,85,11
2803,86,39,1,85,390
2804,86,1,4,85,400
2805,87,203,3,86,231
2806,87,235,1,86,164
2807,87,165,5,86,311
2808,87,347,4,86,275
2809,87,153,4,86,264
2810,87,232,4,86,422
2811,87,411,5,86,327
2812,87,389,2,86,40
2813,87,72,2,86,228
2814,87,332,4,86,292
2815,87,163,4,86,243
2816,87,122,4,86,392
2817,87,119,1,86,141
2818,87,5,4,86,2
2819,87,421,2,86,59
2820,87,220,3,86,409
2821,87,258,1,86,6
2822,87,169,1,86,337
2823,87,108,2,86,321
2824,87,5,3,86,2
2825,87,45,3,86,165
2826,87,5,5,86,2
2827,87,161,4,86,344
2828,87,166,4,86,51
2829,87,307,2,86,26
2830,87,354,3,86,401
2831,87,167,4,86,46
2832,87,373,3,86,3
2833,87,373,3,86,3
2834,87,300,5,86,106
2835,87,43,1,86,91
2836,87,338,1,86,347
2837,88,85,1,87,33
2838,88,355,3,87,215
2839,88,13,1,87,157
2840,88,118,2,87,63
2841,88,283,2,87,61
2842,88,107,1,87,37
2843,88,135,4,87,336
2844,88,25,2,87,168
2845,88,34,3,87,308
2846,88,341,2,87,193
2847,88,94,3,87,226
2848,88,150,5,87,219
2849,88,361,3,87,429
2850,88,322,2,87,31
2851,88,30,1,87,173
2852,88,236,1,87,199
2853,88,287,1,87,402
2854,88,165,1,87,311
2855,88,348,3,87,86
2856,88,12,4,87,197
2857,88,357,2,87,268
2858,88,353,1,87,372
2859,88,210,3,87,289
2860,88,78,2,87,35
2861,88,403,1,87,183
2862,88,206,1,87,179
2863,88,214,3,87,238
2864,89,317,4,88,315
2865,89,149,4,88,217
2866,89,357,2,88,268
2867,89,277,4,88,255
2868,89,375,3,88,294
2869,89,249,5,88,69
2870,89,149,3,88,217
2871,89,402,4,88,175
2872,89,233,3,88,189
2873,89,383,1,88,96
2874,89,408,1,88,369
2875,89,30,1,88,173
2876,89,104,4,88,73
2877,89,68,3,88,107
2878,89,180,2,88,416
2879,89,430,3,88,212
2880,89,313,2,88,383
2881,89,192,2,88,150
2882,89,70,5,88,65
2883,89,299,1,88,351
2884,89,144,2,88,377
2885,89,48,1,88,28
2886,89,32,3,88,287
2887,89,41,4,88,14
2888,89,116,5,88,136
2889,89,31,3,88,159
2890,89,156,5,88,241
2891,90,108,2,89,321
2892,90,126,1,89,149
2893,90,263,2,89,370
2894,90,127,3,89,221
2895,90,29,4,89,340
2896,90,263,5,89,370
2897,90,283,3,89,61
2898,90,323,5,89,331
2899,90,417,2,89,177
2900,90,56,4,89,172
2901,90,221,4,89,368
2902,90,49,2,89,224
2903,90,336,4,89,15
2904,90,342,3,89,256
2905,90,375,1,89,294
2906,90,181,1,89,281
2907,90,308,3,89,288
2908,90,128,4,89,75
2909,90,406,1,89,95
2910,90,108,2,89,321
2911,90,326,2,89,354
2912,90,328,3,89,25
2913,90,215,2,89,375
2914,90,401,3,89,373
2915,90,6,1,89,218
2916,90,139,3,89,232
2917,90,32,2,89,287
2918,90,140,1,89,436
2919,90,201,3,89,270
2920,90,225,3,89,192
2921,90,158,2,89,161
2922,91,376,4,90,82
2923,91,318,2,90,279
2924,91,13,5,90,157
2925,91,174,5,90,367
2926,91,226,3,90,211
2927,91,383,5,90,96
2928,91,130,1,90,169
2929,91,221,4,90,368
2930,91,33,4,90,66
2931,91,8,5,90,250
2932,91,425,1,90,324
2933,91,143,3,90,117
2934,91,286,3,90,358
2935,91,208,5,90,11
2936,91,430,2,90,212
2937,91,232,1,90,422
2938,91,412,4,90,296
2939,91,110,3,90,376
2940,91,25,1,90,168
2941,91,430,3,90,212
2942,91,419,2,90,430
2943,91,4,1,90,89
2944,91,223,4,90,55
2945,91,76,5,90,19
2946,91,322,4,90,31
2947,91,323,2,90,331
2948,91,262,1,90,54
2949,91,307,1,90,26
2950,91,23,1,90,32
2951,91,222,5,90,18
2952,91,405,2,90,13
2953,91,222,4,90,18
2954,91,88,2,90,88
2955,91,208,4,90,11
2956,91,98,2,90,163
2957,91,130,2,90,169
2958,91,405,1,90,13
2959,91,169,2,90,337
2960,91,143,5,90,117
2961,91,146,5,90,421
2962,91,298,5,90,142
2963,91,156,2,90,241
2964,92,156,5,91,241
2965,92,142,4,91,244
2966,92,405,5,91,13
2967,92,285,4,91,404
2968,92,380,3,91,395
2969,92,301,1,91,116
2970,92,226,3,91,211
2971,92,209,4,91,330
2972,92,97,5,91,102
2973,92,370,2,91,432
2974,92,5,3,91,2
2975,92,250,4,91,62
2976,92,248,4,91,263
2977,92,235,3,91,164
2978,92,237,5,91,78
2979,92,228,4,91,77
2980,92,258,3,91,6
2981,92,169,5,91,337
2982,92,346,3,91,120
2983,92,126,3,91,149
2984,92,266,1,91,130
2985,92,8,5,91,250
2986,92,385,1,91,139
2987,92,150,4,91,219
2988,92,309,5,91,100
2989,92,61,5,91,112
2990,92,69,4,91,406
2991,92,105,5,91,42
2992,92,142,3,91,244
2993,92,386,4,91,352
2994,92,171,5,91,254
2995,92,87,1,91,412
2996,92,62,1,91,334
2997,92,259,3,91,247
2998,92,205,2,91,204
2999,92,171,1,91,254
3000,92,60,3,91,341
3001,92,420,5,91,124
3002,93,187,3,92,260
3003,93,143,3,92,117
3004,93,200,2,92,343
3005,93,49,4,92,224
3006,93,269,2,92,147
3007,93,264,2,92,182
3008,93,15,2,92,21
3009,93,341,5,92,193
3010,93,358,4,92,371
3011,93,329,4,92,388
3012,93,431,5,92,380
3013,93,85,5,92,33
3014,93,192,5,92,150
3015,93,304,2,92,178
3016,93,207,1,92,262
3017,93,306,4,92,162
3018,93,81,1,92,317
3019,93,232,4,92,422
3020,93,37,5,92,213
3021,93,167,3,92,46
3022,93,129,4,92,152
3023,93,426,5,92,48
3024,93,309,2,92,100
3025,93,80,5,92,293
3026,93,437,5,92,41
3027,93,367,1,92,50
3028,93,284,2,92,206
3029,93,43,1,92,91
3030,93,345,5,92,389
3031,93,131,3,92,70
3032,93,411,1,92,327
3033,93,17,3,92,56
3034,93,29,2,92,340
3035,93,260,3,92,259
3036,93,349,5,92,326
3037,93,370,2,92,432
3038,93,411,1,92,327
3039,93,434,4,92,109
3040,94,373,3,93,3
3041,94,345,1,93,389
3042,94,104,2,93,73
3043,94,234,1,93,205
3044,94,413,2,93,39
3045,94,249,3,93,69
3046,94,123,2,93,366
3047,94,53,3,93,349
3048,94,151,2,93,111
3049,94,220,2,93,409
3050,94,268,3,93,83
3051,94,400,5,93,306
3052,94,318,1,93,279
3053,94,45,5,93,165
3054,94,307,4,93,26
3055,94,427,4,93,329
3056,94,250,3,93,62
3057,94,300,3,93,106
3058,94,225,3,93,192
3059,94,115,5,93,126
3060,94,214,2,93,238
3061,94,2,5,93,30
3062,94,10,4,93,434
3063,94,342,3,93,256
3064,94,265,1,93,23
3065,94,70,5,93,65
3066,94,421,2,93,59
3067,94,381,2,93,121
3068,94,120,4,93,381
3069,94,92,2,93,131
3070,94,246,2,93,22
3071,94,409,3,93,87
3072,94,140,5,93,436
3073,94,415,1,93,417
3074,94,223,4,93,55
3075,94,416,5,93,187
3076,94,235,4,93,164
3077,95,128,3,94,75
3078,95,116,4,94,136
3079,95,157,5,94,384
3080,95,130,2,94,169
3081,95,278,3,94,320
3082,95,246,4,94,22
3083,95,260,4,94,259
3084,95,17,3,94,56
3085,95,119,2,94,141
3086,95,46,5,94,229
3087,95,311,5,94,348
3088,95,378,3,94,188
3089,95,310,3,94,58
3090,95,275,4,94,167
3091,95,6,2,94,218
3092,95,268,1,94,83
3093,95,112,5,94,302
3094,95,355,4,94,215
3095,95,244,1,94,335
3096,95,266,4,94,130
3097,95,369,2,94,225
3098,95,47,3,94,286
3099,95,315,4,94,333
3100,95,343,4,94,396
3101,95,157,3,94,384
3102,95,81,4,94,317
3103,95,339,3,94,209
3104,95,389,3,94,40
3105,96,74,4,95,101
3106,96,219,3,95,128
3107,96,238,2,95,174
3108,96,188,5,95,186
3109,96,295,3,95,309
3110,96,229,1,95,97
3111,96,330,1,95,284
3112,96,113,3,95,299
3113,96,402,2,95,175
3114,96,106,1,95,411
3115,96,307,1,95,26
3116,96,416,5,95,187
3117,96,114,1,95,239
3118,96,403,1,95,183
3119,96,76,2,95,19
3120,96,350,2,95,433
3121,96,36,3,95,195
3122,96,208,3,95,11
3123,96,142,5,95,244
3124,96,279,3,95,290
3125,96,172,2,95,357
3126,96,203,2,95,231
3127,96,196,3,95,176
3128,96,347,4,95,275
3129,96,379,4,95,145
3130,96,210,1,95,289
3131,96,49,5,95,224
3132,96,101,2,95,4
3133,96,249,3,95,69
3134,96,258,5,95,6
3135,96,42,4,95,200
3136,96,86,2,95,68
3137,96,80,3,95,293
3138,96,264,4,95,182
3139,97,31,3,96,159
3140,97,366,5,96,338
3141,97,3,1,96,285
3142,97,61,1,96,112
3143,97,266,1,96,130
3144,97,376,4,96,82
3145,97,174,4,96,367
3146,97,378,4,96,188
3147,97,206,1,96,179
3148,97,298,3,96,142
3149,97,263,5,96,370
3150,97,371,3,96,34
3151,97,270,4,96,276
3152,97,223,2,96,55
3153,97,34,3,96,308
3154,97,266,4,96,130
3155,97,208,2,96,11
3156,97,183,3,96,151
3157,97,276,1,96,425
3158,97,151,3,96,111
3159,97,177,5,96,242
3160,97,372,5,96,346
3161,97,218,4,96,408
3162,97,381,4,96,121
3163,97,49,5,96,224
3164,97,394,4,96,419
3165,97,278,2,96,320
3166,97,371,4,96,34
3167,97,26,3,96,274
3168,97,151,2,96,111
3169,97,42,2,96,200
3170,97,150,2,96,219
3171,97,218,2,96,408
3172,97,306,4,96,162
3173,97,113,5,96,299
3174,97,71,2,96,234
3175,97,367,4,96,50
3176,97,232,4,96,422
3177,97,81,2,96,317
3178,97,25,2,96,168
3179,97,234,2,96,205
3180,98,325,2,97,246
3181,98,2,3,97,30
3182,98,303,2,97,153
3183,98,225,3,97,192
3184,98,419,5,97,430
3185,98,255,1,97,146
3186,98,105,5,97,42
3187,98,190,2,97,119
3188,98,374,4,97,318
3189,98,81,3,97,317
3190,98,226,2,97,211
3191,98,341,2,97,193
3192,98,18,1,97,52
3193,98,428,4,97,20
3194,98,404,2,97,322
3195,98,356,2,97,361
3196,98,42,3,97,200
3197,98,219,2,97,128
3198,98,338,3,97,347
3199,98,437,2,97,41
3200,98,196,5,97,176
3201,98,77,3,97,160
3202,98,107,1,97,37
3203,98,112,2,97,302
3204,98,65,4,97,230
3205,98,15,4,97,21
3206,98,391,5,97,115
3207,98,381,2,97,121
3208,98,373,5,97,3
3209,98,254,3,97,397
3210,98,241,5,97,328
3211,98,217,4,97,426
3212,99,84,4,98,305
3213,99,272,4,98,297
3214,99,199,5,98,282
3215,99,337,1,98,353
3216,99,45,3,98,165
3217,99,224,3,98,144
3218,99,323,4,98,331
3219,99,311,1,98,348
3220,99,424,1,98,420
3221,99,371,2,98,34
3222,99,280,1,98,198
3223,99,377,5,98,90
3224,99,70,3,98,65
3225,99,111,5,98,36
3226,99,190,5,98,119
3227,99,232,4,98,422
3228,99,437,4,98,41
3229,99,66,4,98,345
3230,99,277,5,98,255
3231,99,115,4,98,126
3232,99,182,5,98,295
3233,99,394,3,98,419
3234,99,415,4,98,417
3235,99,314,4,98,423
3236,99,76,4,98,19
3237,99,338,2,98,347
3238,99,173,2,98,166
3239,99,350,4,98,433
3240,99,68,5,98,107
3241,99,183,1,98,151
3242,99,44,3,98,93
3243,99,317,1,98,315
3244,99,59,4,98,253
3245,99,244,2,98,335
3246,99,288,4,98,283
3247,99,84,1,98,305
3248,99,134,3,98,76
3249,99,206,5,98,179
3250,99,156,4,98,241
3251,99,215,5,98,375
3252,99,94,3,98,226
3253,99,356,2,98,361
3254,99,53,5,98,349
3255,100,285,2,99,404
3256,100,340,3,99,258
3257,100,415,1,99,417
3258,100,399,3,99,300
3259,100,93,3,99,362
3260,100,364,3,99,374
3261,100,326,1,99,354
3262,100,48,5,99,28
3263,100,128,5,99,75
3264,100,429,2,99,222
3265,100,108,3,99,321
3266,100,252,1,99,271
3267,100,425,5,99,324
3268,100,255,5,99,146
3269,100,83,2,99,323
3270,100,114,2,99,239
3271,100,346,3,99,120
3272,100,157,5,99,384
3273,100,298,2,99,142
3274,100,289,1,99,291
3275,100,189,1,99,410
3276,100,211,1,99,180
3277,100,274,4,99,227
3278,100,413,2,99,39
3279,100,88,3,99,88
3280,100,437,2,99,41
3281,100,303,2,99,153
3282,100,102,5,99,133
3283,100,1,1,99,400
3284,101,21,2,100,24
3285,101,327,3,100,303
3286,101,218,3,100,408
3287,101,391,3,100,115
3288,101,306,2,100,162
3289,101,271,3,100,431
3290,101,161,1,100,344
3291,101,65,3,100,230
3292,101,89,1,100,12
3293,101,7,3,100,435
3294,101,220,3,100,409
3295,101,430,1,100,212
3296,101,436,5,100,104
3297,101,102,1,100,133
3298,101,147,4,100,29
3299,101,347,5,100,275
3300,101,83,5,100,323
3301,101,430,3,100,212
3302,101,279,4,100,290
3303,101,320,3,100,424
3304,101,36,5,100,195
3305,101,156,3,100,241
3306,101,361,1,100,429
3307,101,423,3,100,355
3308,101,420,3,100,124
3309,101,164,4,100,170
3310,101,387,3,100,418
3311,102,352,2,101,356
3312,102,259,2,101,247
3313,102,83,3,101,323
3314,102,272,5,101,297
3315,102,60,5,101,341
3316,102,327,2,101,303
3317,102,53,3,101,349
3318,102,42,2,101,200
3319,102,153,3,101,264
3320,102,303,1,101,153
3321,102,90,5,101,201
3322,102,168,2,101,196
3323,102,390,2,101,49
3324,102,333,5,101,316
3325,102,387,2,101,418
3326,102,82,5,101,85
3327,102,113,1,101,299
3328,102,423,1,101,355
3329,102,315,5,101,333
3330,102,175,2,101,415
3331,102,398,3,101,140
3332,102,111,3,101,36
3333,102,346,5,101,120
3334,102,220,4,101,409
3335,102,61,1,101,112
3336,102,432,3,101,314
3337,102,231,3,101,386
3338,102,211,3,101,180
3339,102,168,1,101,196
3340,102,158,1,101,161
3341,102,149,1,101,217
3342,102,40,2,101,378
3343,102,353,3,101,372
3344,102,275,3,101,167
3345,102,78,2,101,35
3346,103,169,5,102,337
3347,103,145,3,102,194
3348,103,209,1,102,330
3349,103,341,5,102,193
3350,103,403,1,102,183
3351,103,142,2,102,244
3352,103,204,5,102,191
3353,103,342,5,102,256
3354,103,175,3,102,415
3355,103,198,1,102,80
3356,103,29,1,102,340
3357,103,166,4,102,51
3358,103,144,3,102,377
3359,103,400,4,102,306
3360,103,365,5,102,257
3361,103,198,1,102,80
3362,103,5,2,102,2
3363,103,216,1,102,382
3364,103,75,3,102,202
3365,103,163,1,102,243
3366,103,77,2,102,160
3367,103,135,2,102,336
3368,103,168,5,102,196
3369,103,331,1,102,185
3370,103,333,4,102,316
3371,103,110,2,102,376
3372,103,19,5,102,278
3373,103,244,2,102,335
3374,103,227,1,102,67
